VERSION_INDEX;FILE_NAME;LOC;LOC_ADDED;MAX_LOC_ADDED;AVG_LOC_ADDED;NR;NFIX;AUTHORS;CHURN;MAX_CHURN;BUGGYNESS
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java;96;82;82;1.1232876712328768;1;0;3;82;82;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java;88;77;77;1.0547945205479452;1;0;3;77;77;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java;71;64;64;0.8767123287671232;1;0;3;64;64;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java;114;115;101;1.5753424657534247;2;0;3;102;101;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;336;355;322;4.863013698630137;2;0;3;317;322;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java;84;76;76;1.0410958904109588;1;0;3;76;76;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java;58;49;49;0.6712328767123288;1;0;3;49;49;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java;123;116;115;1.5890410958904109;2;0;3;113;115;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;369;332;323;4.5479452054794525;2;0;3;330;323;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;231;223;222;3.0547945205479454;2;0;3;214;222;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;608;635;628;8.698630136986301;4;0;3;574;628;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java;366;334;333;4.575342465753424;2;0;3;333;333;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java;99;92;91;1.2602739726027397;2;0;3;89;91;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java;41;35;35;0.4794520547945205;1;0;3;35;35;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java;66;54;54;0.7397260273972602;1;0;3;54;54;No
2;hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java;54;55;55;0.7534246575342466;2;0;3;51;55;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java;47;42;42;0.5753424657534246;1;0;3;42;42;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java;183;156;156;2.136986301369863;1;0;3;156;156;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java;49;43;43;0.589041095890411;1;0;3;43;43;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/Either.java;50;41;41;0.5616438356164384;1;0;3;41;41;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java;98;78;78;1.0684931506849316;1;0;3;78;78;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java;138;124;124;1.6986301369863013;2;0;3;122;124;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/util/Option.java;43;35;35;0.4794520547945205;1;0;3;35;35;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java;42;35;35;0.4794520547945205;1;0;3;35;35;No
2;hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java;56;53;50;0.726027397260274;2;0;3;50;50;Yes
2;hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java;51;47;47;0.6438356164383562;1;0;3;47;47;No
2;hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java;41;35;35;0.4794520547945205;1;0;3;35;35;No
2;hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java;104;90;90;1.2328767123287672;1;0;3;90;90;No
2;hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java;54;46;46;0.6301369863013698;1;0;3;46;46;No
2;hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java;162;141;141;1.9315068493150684;1;0;3;141;141;No
2;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;6523;6521;6521;89.32876712328768;1;0;3;6521;6521;No
2;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java;153;123;123;1.6849315068493151;1;0;3;123;123;No
2;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java;43;38;37;0.5205479452054794;2;0;3;37;37;Yes
2;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java;41;35;35;0.4794520547945205;1;0;3;35;35;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;397;377;370;5.164383561643835;3;0;3;367;370;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;424;382;380;5.232876712328767;2;0;3;379;380;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;1029;936;924;12.821917808219178;2;0;3;917;924;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;92;82;82;1.1232876712328768;1;0;3;82;82;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;357;348;346;4.767123287671233;2;0;3;348;346;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java;105;79;79;1.082191780821918;1;0;3;79;79;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java;105;84;84;1.1506849315068493;1;0;3;84;84;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;92;70;70;0.958904109589041;1;0;3;70;70;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java;101;87;87;1.1917808219178083;1;0;3;87;87;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java;45;37;37;0.5068493150684932;1;0;3;37;37;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;297;257;255;3.5205479452054793;2;0;3;253;255;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java;32;29;28;0.3972602739726027;2;0;3;28;28;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java;111;94;94;1.2876712328767124;1;0;3;94;94;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java;35;30;30;0.410958904109589;1;0;3;30;30;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java;81;69;69;0.9452054794520548;2;0;3;67;69;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java;27;23;23;0.3150684931506849;1;0;3;23;23;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java;28;23;23;0.3150684931506849;1;0;3;23;23;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;34;31;31;0.4246575342465753;2;0;3;30;31;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;569;467;464;6.397260273972603;2;0;3;463;464;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;67;57;57;0.7808219178082192;1;0;3;57;57;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java;29;26;26;0.3561643835616438;1;0;3;26;26;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;72;61;61;0.8356164383561644;1;0;3;61;61;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java;37;33;33;0.4520547945205479;1;0;3;33;33;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java;51;42;41;0.5753424657534246;2;0;3;41;41;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java;31;27;27;0.3698630136986301;1;0;3;27;27;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;77;67;67;0.9178082191780822;1;0;3;67;67;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;168;146;146;2.0;1;0;3;146;146;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;81;72;72;0.9863013698630136;1;0;3;72;72;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java;37;34;34;0.4657534246575342;1;0;3;34;34;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java;27;24;24;0.3287671232876712;1;0;3;24;24;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java;48;38;38;0.5205479452054794;1;0;3;38;38;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;430;384;380;5.260273972602739;2;0;3;376;380;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;77;62;62;0.8493150684931506;1;0;3;62;62;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;63;52;52;0.7123287671232876;1;0;3;52;52;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java;76;67;67;0.9178082191780822;1;0;3;67;67;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;190;161;159;2.2054794520547945;2;0;3;158;159;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;160;140;140;1.917808219178082;1;0;3;140;140;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;895;774;772;10.602739726027398;2;0;3;763;772;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java;74;64;64;0.8767123287671232;1;0;3;64;64;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;94;78;78;1.0684931506849316;1;0;3;78;78;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java;22;21;21;0.2876712328767123;1;0;3;21;21;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;439;412;408;5.6438356164383565;2;0;3;385;408;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java;62;49;49;0.6712328767123288;1;0;3;49;49;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java;58;50;50;0.684931506849315;1;0;3;50;50;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;94;85;85;1.1643835616438356;1;0;3;85;85;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java;27;26;26;0.3561643835616438;1;0;3;26;26;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java;77;67;67;0.9178082191780822;1;0;3;67;67;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;744;620;618;8.493150684931507;2;0;3;618;618;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;64;53;53;0.726027397260274;1;0;3;53;53;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;45;39;39;0.5342465753424658;1;0;3;39;39;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;63;55;55;0.7534246575342466;1;0;3;55;55;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;37;32;32;0.4383561643835616;1;0;3;32;32;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;64;56;56;0.7671232876712328;1;0;3;56;56;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;124;98;98;1.3424657534246576;1;0;3;98;98;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;160;152;147;2.0821917808219177;3;0;3;140;147;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;36;32;30;0.4383561643835616;2;0;3;30;30;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java;58;49;49;0.6712328767123288;1;0;3;49;49;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java;62;52;52;0.7123287671232876;1;0;3;52;52;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;130;110;110;1.5068493150684932;2;0;3;107;110;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;74;64;63;0.8767123287671232;2;0;3;63;63;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;83;72;72;0.9863013698630136;1;0;3;72;72;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;74;61;61;0.8356164383561644;1;0;3;61;61;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;48;42;42;0.5753424657534246;1;0;3;42;42;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;60;52;52;0.7123287671232876;1;0;3;52;52;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;86;76;76;1.0410958904109588;1;0;3;76;76;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;357;344;333;4.712328767123288;3;0;3;333;333;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;53;44;44;0.6027397260273972;1;0;3;44;44;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;604;536;530;7.342465753424658;2;0;3;524;530;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;39;33;33;0.4520547945205479;1;0;3;33;33;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;78;66;66;0.9041095890410958;1;0;3;66;66;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;85;74;74;1.0136986301369864;1;0;3;74;74;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java;31;28;28;0.3835616438356164;1;0;3;28;28;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;57;52;52;0.7123287671232876;1;0;3;52;52;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;108;100;100;1.36986301369863;1;0;3;100;100;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java;32;29;28;0.3972602739726027;2;0;3;28;28;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java;227;195;195;2.671232876712329;1;0;3;195;195;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;201;172;172;2.356164383561644;1;0;3;172;172;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;80;73;73;1.0;1;0;3;73;73;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;28;24;24;0.3287671232876712;1;0;3;24;24;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;57;48;48;0.6575342465753424;1;0;3;48;48;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;446;390;389;5.342465753424658;2;0;3;389;389;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;103;79;79;1.082191780821918;1;0;3;79;79;No
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;35;31;30;0.4246575342465753;2;0;3;30;30;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;98;84;84;1.1506849315068493;1;0;3;84;84;No
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;79;66;66;0.9041095890410958;1;0;3;66;66;No
2;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;58;51;51;0.6986301369863014;1;0;3;51;51;No
2;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;51;42;42;0.5753424657534246;1;0;3;42;42;No
2;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;57;47;47;0.6438356164383562;1;0;3;47;47;No
2;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;230;205;205;2.808219178082192;1;0;3;205;205;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;150;133;131;1.821917808219178;3;0;3;127;131;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;247;226;223;3.095890410958904;2;0;3;219;223;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;62;53;53;0.726027397260274;2;0;3;52;53;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;129;107;107;1.4657534246575343;2;0;3;106;107;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;70;61;61;0.8356164383561644;2;0;3;60;61;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;116;90;90;1.2328767123287672;1;0;3;90;90;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;166;137;137;1.8767123287671232;1;0;3;137;137;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;695;666;665;9.123287671232877;3;0;3;651;665;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;265;237;237;3.2465753424657535;1;0;3;237;237;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;260;222;222;3.041095890410959;2;0;3;220;222;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;170;139;139;1.904109589041096;1;0;3;139;139;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;195;209;208;2.863013698630137;2;0;3;176;208;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;241;197;197;2.6986301369863015;1;0;3;197;197;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;124;102;102;1.3972602739726028;1;0;3;102;102;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;48;39;39;0.5342465753424658;1;0;3;39;39;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;76;63;63;0.863013698630137;1;0;3;63;63;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;129;116;115;1.5890410958904109;2;0;3;110;115;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;272;241;241;5.020833333333333;2;0;3;241;241;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;53;44;44;0.6027397260273972;1;0;3;44;44;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;306;244;244;3.3424657534246576;1;0;3;244;244;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;54;46;46;0.6301369863013698;1;0;3;46;46;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;268;219;219;3.0;1;0;3;219;219;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;52;45;45;0.6164383561643836;1;0;3;45;45;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;246;215;215;2.9452054794520546;1;0;3;215;215;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java;206;174;173;2.3835616438356166;4;0;3;171;173;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;64;54;54;0.7397260273972602;1;0;3;54;54;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;206;191;191;2.6164383561643834;1;0;3;191;191;No
2;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;315;261;261;3.5753424657534247;1;0;3;261;261;No
2;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;47;37;37;0.5068493150684932;1;0;3;37;37;No
2;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;92;78;78;1.0684931506849316;1;0;3;78;78;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java;0;0;0;NaN;1;0;0;0;0;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java;0;0;0;NaN;1;0;0;0;0;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;215;191;191;10.052631578947368;1;0;3;191;191;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;271;247;247;13.0;1;0;3;247;247;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;458;399;399;21.0;1;0;3;399;399;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;137;121;121;6.368421052631579;1;0;3;121;121;No
3;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;357;320;320;16.842105263157894;1;0;3;320;320;No
3;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;163;147;147;7.7368421052631575;1;0;3;147;147;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;1207;1132;1131;59.578947368421055;2;0;3;1103;1131;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;51;41;41;2.1578947368421053;1;0;3;41;41;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;154;131;131;6.894736842105263;1;0;3;131;131;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;31;28;28;1.4736842105263157;1;0;3;28;28;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;928;827;827;43.526315789473685;1;0;3;827;827;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;180;170;170;8.947368421052632;1;0;3;170;170;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;260;237;237;12.473684210526315;1;0;3;237;237;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;551;508;508;26.736842105263158;1;0;3;508;508;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;40;38;38;2.0;1;0;3;38;38;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;361;326;326;17.157894736842106;1;0;3;326;326;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;388;352;352;18.526315789473685;1;0;3;352;352;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;51;46;46;2.4210526315789473;1;0;3;46;46;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;518;516;509;27.157894736842106;2;0;3;466;509;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;32;28;28;1.4736842105263157;1;0;3;28;28;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;66;59;59;3.1052631578947367;1;0;3;59;59;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;206;175;160;9.210526315789474;2;0;3;172;160;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;581;535;534;28.157894736842106;2;0;3;533;534;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;158;132;132;6.947368421052632;1;0;3;132;132;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;50;41;41;2.1578947368421053;1;0;3;41;41;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;27;24;24;1.263157894736842;1;0;3;24;24;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;928;855;855;45.0;1;0;3;855;855;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;60;51;51;2.6842105263157894;1;0;3;51;51;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;62;53;53;2.789473684210526;1;0;3;53;53;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;87;73;73;3.8421052631578947;1;0;3;73;73;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;52;47;47;2.473684210526316;1;0;3;47;47;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;268;244;244;12.842105263157896;1;0;3;244;244;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;163;157;157;8.263157894736842;1;0;3;157;157;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;109;94;94;4.947368421052632;1;0;3;94;94;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;147;124;124;6.526315789473684;1;0;3;124;124;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;58;49;49;2.5789473684210527;1;0;3;49;49;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;44;38;38;2.0;1;0;3;38;38;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;106;99;99;5.2105263157894735;1;0;3;99;99;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;139;125;125;6.578947368421052;1;0;3;125;125;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;326;291;291;15.31578947368421;1;0;3;291;291;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;639;587;587;30.894736842105264;2;0;3;582;587;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;778;737;737;38.78947368421053;1;0;3;737;737;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;314;267;267;14.052631578947368;1;0;3;267;267;No
