Dataset,#TrainingRelease,%Training,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,SMOTE,NO,SENSITIVE LEARNING,0,0,306,8,NaN,0.0,0.30923202614379086,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,SMOTE,NO,SENSITIVE LEARNING,1,7,271,36,0.125,0.02702702702702703,0.5127843671009139,0.002797614665390766
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,NO,BEST FIRST,NO,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,NO,BEST FIRST,NO,0,0,100,3,NaN,0.0,0.965,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,NO,BEST FIRST,NO,19,15,245,17,0.5588235294117647,0.5277777777777778,0.9129273504273504,0.48161120840630456
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,NO,BEST FIRST,NO,0,0,148,10,NaN,0.0,0.9797297297297297,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,NO,BEST FIRST,NO,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,NO,BEST FIRST,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,NO,BEST FIRST,NO,18,0,10,208,1.0,0.07964601769911504,0.49380530973451325,0.007280375343795499
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,NO,BEST FIRST,NO,11,228,0,0,0.04602510460251046,1.0,0.12161084529505582,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,NO,BEST FIRST,NO,7,4,480,38,0.6363636363636364,0.15555555555555556,0.9831267217630854,0.22406928825871378
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,NO,BEST FIRST,NO,26,8,235,0,0.7647058823529411,1.0,0.9810066476733144,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,NO,BEST FIRST,NO,4,1,273,0,0.8,1.0,0.9972627737226277,0.8870836718115362
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,NO,BEST FIRST,NO,4,38,249,0,0.09523809523809523,1.0,0.8880662020905923,0.15264367816091973
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,NO,BEST FIRST,NO,0,0,289,2,NaN,0.0,1.0,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,NO,BEST FIRST,NO,23,4,245,42,0.8518518518518519,0.35384615384615387,0.9684893419833179,0.4308456143116086
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,NO,BEST FIRST,NO,8,3,303,0,0.7272727272727273,1.0,0.9950980392156863,0.8373056994818653
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,NO,BEST FIRST,NO,37,8,270,0,0.8222222222222222,1.0,0.9914446820921641,0.8879999999999999
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,NO,BEST FIRST,NO,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,NO,BEST FIRST,NO,0,0,100,3,NaN,0.0,0.965,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,NO,BEST FIRST,NO,18,5,255,18,0.782608695652174,0.5,0.9439102564102564,0.5693319838056679
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,NO,BEST FIRST,NO,0,0,148,10,NaN,0.0,0.9797297297297297,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,NO,BEST FIRST,NO,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,NO,BEST FIRST,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,NO,BEST FIRST,NO,18,0,10,208,1.0,0.07964601769911504,0.48849557522123893,0.007280375343795499
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,NO,BEST FIRST,NO,10,14,214,1,0.4166666666666667,0.9090909090909091,0.9688995215311005,0.5425545489345414
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,NO,BEST FIRST,NO,28,7,477,17,0.8,0.6222222222222222,0.983425160697888,0.675874393668624
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,NO,BEST FIRST,NO,26,8,235,0,0.7647058823529411,1.0,0.9860715416270972,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,NO,BEST FIRST,NO,2,1,273,2,0.6666666666666666,0.5,0.9972627737226277,0.5660770031217464
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,NO,BEST FIRST,NO,3,3,284,1,0.5,0.75,0.9795296167247387,0.5932914046121609
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,NO,BEST FIRST,NO,2,0,289,0,1.0,1.0,1.0,1.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,NO,BEST FIRST,NO,23,4,245,42,0.8518518518518519,0.35384615384615387,0.9697250540624035,0.4308456143116086
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,NO,BEST FIRST,NO,0,0,306,8,NaN,0.0,0.9950980392156863,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,NO,BEST FIRST,NO,15,0,278,22,1.0,0.40540540540540543,0.9914446820921641,0.5461689587426327
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,NO,BEST FIRST,NO,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,NO,BEST FIRST,NO,0,0,100,3,NaN,0.0,0.965,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,NO,BEST FIRST,NO,14,17,243,22,0.45161290322580644,0.3888888888888889,0.6844551282051282,0.34409090909090884
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,NO,BEST FIRST,NO,0,0,148,10,NaN,0.0,0.9797297297297297,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,NO,BEST FIRST,NO,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,NO,BEST FIRST,NO,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,NO,BEST FIRST,NO,11,0,10,215,1.0,0.048672566371681415,0.49380530973451325,0.0043171114599686025
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,NO,BEST FIRST,NO,11,228,0,0,0.04602510460251046,1.0,0.03668261562998405,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,NO,BEST FIRST,NO,7,4,480,38,0.6363636363636364,0.15555555555555556,0.9831267217630854,0.22406928825871378
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,NO,BEST FIRST,NO,26,8,235,0,0.7647058823529411,1.0,0.9810066476733144,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,NO,BEST FIRST,NO,2,1,273,2,0.6666666666666666,0.5,0.9972627737226277,0.5660770031217464
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,NO,BEST FIRST,NO,4,38,249,0,0.09523809523809523,1.0,0.8893728222996515,0.15264367816091973
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,NO,BEST FIRST,NO,0,0,289,2,NaN,0.0,1.0,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,NO,BEST FIRST,NO,23,4,245,42,0.8518518518518519,0.35384615384615387,0.9681186283595922,0.4308456143116086
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,NO,BEST FIRST,NO,8,3,303,0,0.7272727272727273,1.0,0.9950980392156863,0.8373056994818653
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,NO,BEST FIRST,NO,37,8,270,0,0.8222222222222222,1.0,0.987555901224966,0.8879999999999999
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,260,36,NaN,0.0,0.5,0.0
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,148,10,NaN,0.0,0.5,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,2,0,10,224,1.0,0.008849557522123894,0.504424778761062,7.560864962951767E-4
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,11,228,0,0,0.04602510460251046,1.0,0.5,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,484,45,NaN,0.0,0.5,0.0
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,243,26,NaN,0.0,0.5,0.0
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,274,4,NaN,0.0,0.5,0.0
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,1,35,252,3,0.027777777777777776,0.25,0.5640243902439024,0.025898520084566404
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,289,2,NaN,0.0,0.5,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,249,65,NaN,0.0,0.5,0.0
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,306,8,NaN,0.0,0.5,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,NO,BEST FIRST,SENSITIVE THRESHOLD,5,0,278,32,1.0,0.13513513513513514,0.5675675675675675,0.21617418351477496
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,13,4,256,23,0.7647058823529411,0.3611111111111111,0.6728632478632479,0.44745575221238937
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,148,10,NaN,0.0,0.5,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,18,0,10,208,1.0,0.07964601769911504,0.5398230088495575,0.007280375343795499
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,10,14,214,1,0.4166666666666667,0.9090909090909091,0.9238437001594896,0.5425545489345414
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,28,7,477,17,0.8,0.6222222222222222,0.8038797061524334,0.675874393668624
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,26,8,235,0,0.7647058823529411,1.0,0.9835390946502057,0.8502644030058447
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,2,1,273,2,0.6666666666666666,0.5,0.7481751824817519,0.5660770031217464
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,3,3,284,1,0.5,0.75,0.8697735191637631,0.5932914046121609
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,289,2,NaN,0.0,0.5,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,9,0,249,56,1.0,0.13846153846153847,0.5692307692307692,0.20311791897036197
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,306,8,NaN,0.0,0.5,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,NO,BEST FIRST,SENSITIVE THRESHOLD,15,0,278,22,1.0,0.40540540540540543,0.7027027027027027,0.5461689587426327
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,100,3,NaN,0.0,0.5,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,14,17,243,22,0.45161290322580644,0.3888888888888889,0.6617521367521367,0.34409090909090884
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,148,10,NaN,0.0,0.5,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,2,0,10,224,1.0,0.008849557522123894,0.504424778761062,7.560864962951767E-4
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,11,228,0,0,0.04602510460251046,1.0,0.5,0.0
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,7,4,480,38,0.6363636363636364,0.15555555555555556,0.5736455463728191,0.22406928825871378
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,243,26,NaN,0.0,0.5,0.0
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,274,4,NaN,0.0,0.5,0.0
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,1,35,252,3,0.027777777777777776,0.25,0.5640243902439024,0.025898520084566404
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,289,2,NaN,0.0,0.5,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,19,4,245,46,0.8260869565217391,0.2923076923076923,0.63812171763979,0.3628763899034172
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,0,0,306,8,NaN,0.0,0.5,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,NO,BEST FIRST,SENSITIVE THRESHOLD,5,0,278,32,1.0,0.13513513513513514,0.5675675675675675,0.21617418351477496
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,100,3,NaN,0.0,0.965,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,260,36,NaN,0.0,0.8790064102564102,0.0
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,148,10,NaN,0.0,0.9797297297297297,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,10,226,NaN,0.0,0.49380530973451325,0.0
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,2,214,14,9,0.009259259259259259,0.18181818181818182,0.03668261562998405,-0.0766853194884952
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,484,45,NaN,0.0,0.983425160697888,0.0
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,243,26,NaN,0.0,0.9810066476733144,0.0
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,274,4,NaN,0.0,0.9972627737226277,0.0
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,287,4,NaN,0.0,0.8906794425087108,0.0
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,289,2,NaN,0.0,1.0,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,249,65,NaN,0.0,0.9697250540624035,0.0
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,306,8,NaN,0.0,0.9950980392156863,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,RANDOM FOREST,NO,BEST FIRST,SENSITIVE LEARNING,0,0,278,37,NaN,0.0,0.9914446820921641,0.0
AVRO,1,0.449438202247191,0.0,0.2755102040816326,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,0,0,100,3,NaN,0.0,0.965,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,12,4,256,24,0.75,0.3333333333333333,0.9439102564102564,0.4179775280898874
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,0,0,148,10,NaN,0.0,0.9797297297297297,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,11,0,10,215,1.0,0.048672566371681415,0.48849557522123893,0.0043171114599686025
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,1,0,228,10,1.0,0.09090909090909091,0.9688995215311005,0.16022487702037863
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,7,4,480,38,0.6363636363636364,0.15555555555555556,0.983425160697888,0.22406928825871378
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,4,0,243,22,1.0,0.15384615384615385,0.9860715416270972,0.2472653268888321
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,0,0,274,4,NaN,0.0,0.9972627737226277,0.0
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,2,1,286,2,0.6666666666666666,0.5,0.9795296167247387,0.5663189269746669
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,0,0,289,2,NaN,0.0,1.0,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,9,0,249,56,1.0,0.13846153846153847,0.9697250540624035,0.20311791897036197
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,0,0,306,8,NaN,0.0,0.9950980392156863,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,NAIVE BAYES,NO,BEST FIRST,SENSITIVE LEARNING,5,0,278,32,1.0,0.13513513513513514,0.9914446820921641,0.21617418351477496
AVRO,1,0.449438202247191,0.0,0.2755102040816326,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,71,27,NaN,0.0,0.5,0.0
AVRO,2,0.6334519572953736,0.15168539325842698,0.02912621359223301,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,100,3,NaN,0.0,0.965,0.0
AVRO,3,0.48700173310225303,0.10676156583629894,0.12162162162162163,IBK,NO,BEST FIRST,SENSITIVE LEARNING,14,17,243,22,0.45161290322580644,0.3888888888888889,0.6844551282051282,0.34409090909090884
AVRO,4,0.7850340136054422,0.11438474870017332,0.06329113924050633,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,148,10,NaN,0.0,0.9797297297297297,0.0
AVRO,5,0.8221476510067114,0.10340136054421768,0.018867924528301886,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,156,3,NaN,0.0,0.5,0.0
AVRO,6,0.6701649175412294,0.0883668903803132,0.0,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,440,0,NaN,NaN,NaN,1.0
AVRO,7,0.8496815286624204,0.05922038980509745,0.9576271186440678,IBK,NO,BEST FIRST,SENSITIVE LEARNING,2,0,10,224,1.0,0.008849557522123894,0.49380530973451325,7.560864962951767E-4
AVRO,8,0.8678828081813157,0.1942675159235669,0.04602510460251046,IBK,NO,BEST FIRST,SENSITIVE LEARNING,2,214,14,9,0.009259259259259259,0.18181818181818182,0.03668261562998405,-0.0766853194884952
AVRO,9,0.7737382378100941,0.17468214483139857,0.08506616257088846,IBK,NO,BEST FIRST,SENSITIVE LEARNING,7,4,480,38,0.6363636363636364,0.15555555555555556,0.9831267217630854,0.22406928825871378
AVRO,10,0.8968162639048715,0.1544054747647562,0.09665427509293681,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,243,26,NaN,0.0,0.9810066476733144,0.0
AVRO,11,0.9036395147313692,0.14844649021864212,0.014388489208633094,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,274,4,NaN,0.0,0.9972627737226277,0.0
AVRO,12,0.908375314861461,0.13552859618717505,0.013745704467353952,IBK,NO,BEST FIRST,SENSITIVE LEARNING,1,35,252,3,0.027777777777777776,0.25,0.8893728222996515,0.025898520084566404
AVRO,13,0.9160657629074127,0.12437027707808564,0.006872852233676976,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,289,2,NaN,0.0,1.0,0.0
AVRO,14,0.9169531869875694,0.11450822036342659,0.2070063694267516,IBK,NO,BEST FIRST,SENSITIVE LEARNING,19,4,245,46,0.8260869565217391,0.2923076923076923,0.9681186283595922,0.3628763899034172
AVRO,15,0.9233211233211234,0.12218989685268447,0.025477707006369428,IBK,NO,BEST FIRST,SENSITIVE LEARNING,0,0,306,8,NaN,0.0,0.9950980392156863,0.0
AVRO,16,0.9285714285714286,0.11477411477411477,0.11746031746031746,IBK,NO,BEST FIRST,SENSITIVE LEARNING,5,0,278,32,1.0,0.13513513513513514,0.987555901224966,0.21617418351477496
AVRO,1,0.449438202247191,0.0,0.2755102040816326,RANDOM FOREST,UNDERSAMPLING,BEST FIRST,NO,0,0,71,27,NaN,0.0,0.5,0.0
