Dataset,#TrainingRelease,%Training,%Defective in training,%Defective in testing,Classifier,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,SMOTE,BEST FIRST,NO,2,0,531,58,1.0,0.03333333333333333,0.9439422473320779,0.05834844239327471
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,SMOTE,BEST FIRST,NO,76,1,169,373,0.987012987012987,0.16926503340757237,0.5039827066684135,0.0972594834040429
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,SMOTE,BEST FIRST,NO,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,SMOTE,BEST FIRST,NO,25,13,423,4,0.6578947368421053,0.8620689655172413,0.9130022144890857,0.7269524368761013
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,SMOTE,BEST FIRST,NO,45,17,514,15,0.7258064516129032,0.75,0.9394224733207784,0.7075252853298694
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,SMOTE,BEST FIRST,NO,89,13,157,360,0.8725490196078431,0.19821826280623608,0.5304336433905411,0.07450104820962591
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,5,6,430,24,0.45454545454545453,0.1724137931034483,0.5793261626067701,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1,0,531,59,1.0,0.016666666666666666,0.5083333333333333,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,84,7,163,365,0.9230769230769231,0.1870824053452116,0.5729529673784881,0.08819919062967745
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1,0,436,28,1.0,0.034482758620689655,0.5172413793103449,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,2,0,531,58,1.0,0.03333333333333333,0.5166666666666667,0.05834844239327471
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,76,1,169,373,0.987012987012987,0.16926503340757237,0.5816913402331979,0.0972594834040429
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,5,6,430,24,0.45454545454545453,0.1724137931034483,0.5793261626067701,0.22336042756931213
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,1,0,531,59,1.0,0.016666666666666666,0.5083333333333333,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,SMOTE,BEST FIRST,SENSITIVE THRESHOLD,89,13,157,360,0.8725490196078431,0.19821826280623608,0.560873837285471,0.07450104820962591
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,1,0,436,28,1.0,0.034482758620689655,0.9130022144890857,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,0,0,531,60,NaN,0.0,0.09138418079096045,0.0
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,RANDOM FOREST,SMOTE,BEST FIRST,SENSITIVE LEARNING,15,0,170,434,1.0,0.0334075723830735,0.5785405476221669,0.01863040921145877
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE LEARNING,1,0,436,28,1.0,0.034482758620689655,0.9130022144890857,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE LEARNING,0,0,531,60,NaN,0.0,0.9439422473320779,0.0
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,NAIVE BAYES,SMOTE,BEST FIRST,SENSITIVE LEARNING,61,1,169,388,0.9838709677419355,0.1358574610244989,0.4954801519717018,0.07613003725545109
BOOKKEEPER,1,0.49834437086092714,0.0,0.3465346534653465,IBK,SMOTE,BEST FIRST,SENSITIVE LEARNING,0,0,198,105,NaN,0.0,0.5,0.0
BOOKKEEPER,2,0.5650140318054256,0.173841059602649,0.06236559139784946,IBK,SMOTE,BEST FIRST,SENSITIVE LEARNING,1,0,436,28,1.0,0.034482758620689655,0.9130022144890857,0.06276993953354494
BOOKKEEPER,3,0.6439759036144578,0.1253507951356408,0.10152284263959391,IBK,SMOTE,BEST FIRST,SENSITIVE LEARNING,1,0,531,59,1.0,0.016666666666666666,0.07725988700564972,0.029556650246305226
BOOKKEEPER,4,0.7283896445809566,0.11686746987951807,0.7253634894991923,IBK,SMOTE,BEST FIRST,SENSITIVE LEARNING,6,1,169,443,0.8571428571428571,0.013363028953229399,0.523725926896371,0.004138011000876866
